,City,Latitude,Longitude,Name,PostalCode,State
6623,Milford,38.900464,-75.4241,Dogfish Head Craft Brewery Inc,19963,DE
6624,Barium Springs,40.43063,-3.701822,Madriz Hop Republic,28010,NC
6625,Portsmouth,38.69581,-0.48446,Cerveceria QUICO,3802,NH
6626,Yonkers,9.932216,-84.23165,Costa Rica's Craft Brewing Co.- MOVED,10701,NY
6627,Grand Junction,39.036845,-108.458281,Whitewater Hill Vineyards,81503,CO
6628,Fruita,39.159158,-108.731481,Copper Club Brewing Co,81521,CO
6629,Machiasport,50.51248,30.48241,Obolon Brewery,4655,ME
6630,El Cajon,32.804488,-116.971242,All About Brewing,92020,CA
6631,Wilmington,39.73976,-75.551963,2 Fish,19801,DE
6632,Louisville,39.97825844,-105.1319972,Twelve Degree Brewing,80027,CO
6633,Comfort,45.65506,10.046486,Paddock,25049,WV
6634,San Luis Obispo,35.285545,-120.65544,Outspoken A Beverage Bistro,93401,CA
6635,Klamath Falls,42.228168,-121.777043,Klamath Basin Brewing Company,97601,Kingsley Field
6636,Lancaster,40.03799336,-76.3066613,Taproom By Spring House Brewing Co.,17603,Manor Ridge
6637,Duluth,46.79066,-92.09781,The Duluth Experience,55805,MN
6638,Excelsior,44.9021,-93.567116,Excelsior Brewing Company,55331,Deephaven
6639,Bradenton,27.4906154,-82.5715553,Motorworks Brewing,34205,West Bradenton
6640,Fallston,40.46204328,-3.590511392,Bar La Caña,28042,NC
6641,Lake Havasu City,34.468568,-114.341724,Mudshark Brewing Company,86403,AZ
6642,Homer,59.64064,-151.53978,Ring of Fire Meadery,99603,Halibut Cove
6643,Milwaukee,43.019231,-87.987473,Top Gun Saloon Inc,53214,WI
6644,Dubuque,42.503544,-90.66755,Jubeck New World Brewing,52001,Eagle Point
6645,Long Beach,33.827294,-118.086871,Total Wine & More,90808,CA
6646,Hanover,39.790599,-76.9769,Aldus Brewing Co,17331,Bowman Addition
6647,Danielson,41.80412,-71.88394,Black Pond Brews,6239,Killingly
6648,Syracuse,43.068304,-76.16968,Gordon Biersch Brewery Restaurant,13204,NY
6649,Arvada,39.799181,-105.080351,12 Volt Tavern,80002,Wheat Ridge
6650,Atlanta,33.908559,-84.37905,Under The Cork Tree,30342,Tuxedo
6651,Rossville,45.88639,10.841811,Kapuziner am See,38066,TN
6652,West Chester,39.96083,-75.602005,The Note,19382,PA
6653,Littleton,39.60965,-105.08493,Lucha Cantina,80123,Columbine Vly
6654,San Antonio,29.442204,-98.479195,Farmers Market At The Pearl Brewery,78215,TX
6655,Saint Charles,38.7778,-90.483459,Little Hills Winery,63301,Kampville
6656,Omaha,41.214469,-96.043506,Fermenter's Supply,68127,NE
6657,Waconia,44.843987,-93.7448,Schram Vineyards Winery Brewery,55387,MN
6658,Saint Paul,45.013233,-92.991165,Sidewinders,55109,N Saint Paul
6659,Fredericksburg,38.28025,-77.44772,Lee's Retreat Brewpub,22408,Fredbg
6660,Olympia,47.04384986,-122.8967378,Fish Tale Brew Pub,98501,Maytown
6661,Healdsburg,38.572225,-122.774398,Chalk Hill Estate Vineyards,95448,CA
6662,Memphis,35.14668105,-89.96872543,Wiseacre Brewing Co.,38112,Mphs
6663,Calistoga,38.575891,-122.549174,Cuvaison Estate Wines,94515,CA
6664,Jacksonville,30.319166,-81.695975,Just Brew It,32204,FL
6665,Baltimore,39.2824,-76.60015,Gordon Biersch Brewery Restaurant,21202,MD
6666,Alfred,43.48535,-70.601074,Funky Bow Brewery Beer Co,4002,ME
6667,Alexis,40.42828809,-3.67554903,100 Montaditos,28006,NC
6668,Jeffersonville,45.777958,12.057836,Mattorosso,31044,GA
6669,Kennebunk,43.36044,-70.47943,Kennebunkport Brewing Co,4043,ME
6670,Grand Rapids,42.95506211,-85.63065737,Harmony Brewing Company,49506,Cascade
6671,Memphis,35.124826,-89.990775,Memphis Made Brewing Co,38104,Mphs
6672,Bradenton,27.389561,-82.455496,Total Wine & More,34201,University Pk
6673,Rancho Santa Margarita,33.643307,-117.59506,Bj's Restaurant and Brewhouse,92688,Rsm
6674,Canton,40.798004,-81.409667,Maggiore's Drive Thru,44708,Hills And Dales
6675,Redmond,47.68589,-122.14045,Hi-fi Brewing Company,98052,Ames Lake
6676,Fredericksburg,30.267864,-98.87806,Tour Texas Wine,78624,Blumenthal
6677,Grand Rapids,42.959675,-85.646371,Brewery Vivant,49506,Cascade
6678,Pottsville,40.682945,-76.19784,D.g. Yuengling and Son Brewery,17901,Buck Run
6679,Folsom,38.677498,-121.1771,Lockdown Brewing Co.,95630,Mormon Island
6680,Chesterfield,38.624673,-90.516441,St Louis Wine & Beermaking Llc,63017,Clarkson Valley
6681,Bismarck,46.805824,-100.78436,Laughing Sun Brewing Co.,58501,ND
6682,Savannah,32.08701,-81.1118,Southbound Brewing Co,31415,GA
6683,Chico,39.7245,-121.848112,Glyn Pye Vending Co,95928,Chapmantown
6684,Harrisburg,40.265509,-76.875132,Appalachian Brewing Co,17101,PA
6685,San Antonio,29.394314,-98.54966,Tubby's Tavern,78226,TX
6686,Mukilteo,47.945321,-122.303476,Diamond Knot Pizza House,98275,WA
6687,Montebello,34.0087,-118.1018,Angry Horse Brewing,90640,CA
6688,Ranson,39.300208,-77.862893,Hot Tint Speed & Sound,25438,WV
6689,Vienna,38.906554,-77.247327,Silverline Brewing Co,22180,VA
6690,Portsmouth,50.802788,-1.086526,Liar's Bench Beer Company,3801,NH
6691,Portsmouth,43.029187,-70.790072,Beara Irish Brewing Co,3801,NH
6692,Madera,36.885872,-119.895653,Birdstone Winery,93636,CA
6693,Redding,40.593976,-122.299528,Matson Vineyards,96003,CA
6694,Lyons,41.80594,-87.83711,Buckledown Brewing,60534,IL
6695,Dayton,39.674791,-84.115729,Eudora Brewing Co,45440,Beavercrk Twp
6696,Louisville,39.96075516,-105.1199883,Crystal Springs Brewing Company,80027,CO
6697,Lexington,33.99881274,-81.21786978,Ruby Tuesday,29072,Edmund
6698,Odessa,28.11419806,-82.58098841,The Wild Rover Brewery,33556,FL
6699,Baxter,46.36321793,-94.24725963,The Back Forty Brewery,56425,MN
6700,Newport,41.513298,-71.31733,Coastal Extreme Brewing Co,2840,RI
6701,Lahaina,20.97258012,-156.6776562,Maui Brewing Co. Brewpub,96761,HI
6702,Glendale,33.610553,-112.18359,Fry's Food and Drug,85306,AZ
6703,San Diego,32.8827827,-117.1648515,32 North Brewing Co.,92121,CA
6704,Madera,36.940403,-120.11031,Quady Winery Inc,93637,CA
6705,Cherry Hill,39.912354,-74.96917,Forgotten Boardwalk Brewing,8003,Woodcrest
6706,Chicago,41.891554,-87.628231,Rock Bottom Brewery - Chicago,60654,IL
6707,Cooperstown,42.626514,-74.94479,Brewery Ommegang,13326,NY
6708,Lakewood,47.165827,-122.515545,Ram Restaurant-brewery-lkwd,98499,Mcchord Afb
6709,Folsom,38.654549,-121.123527,Total Wine & More,95630,Mormon Island
6710,Feasterville Trevose,40.141476,-75.006321,Wine Barley & Hops Homebrew Supply,19053,Oakford
6711,Oroville,39.4666,-121.516408,Feather Falls Brewing Co,95966,CA
6712,Chino,33.996105,-117.706769,Ball Corporation,91710,CA
6713,San Diego,32.716339,-117.160921,Resident Brewing,92101,CA
6714,Morganton,35.74467928,-81.68569118,Catawba Valley Brewing Co.,28655,Brindle Town
6715,Greensboro,36.0658487,-79.79184597,Gibb's Hundred Brewing Company,27406,South Greensboro
6716,Eugene,44.012196,-123.19333,Noble Estate Vineyard & Winery,97402,OR
6717,Huachuca City,31.636102,-110.336467,Coca-Cola Bottling Co,85616,AZ
6718,Globe,33.394098,-110.767806,Fred Nackard Wholesale Bvrg Co,85501,AZ
6719,Flagstaff,35.218371,-111.622835,Flag Brew Tours,86004,AZ
6720,Lower Lake,38.894112,-122.610049,Ployez Winery,95457,CA
6721,Kelseyville,38.9777,-122.839609,Wildhurst Vineyards,95451,CA
6722,Fort Collins,40.580832,-105.018337,Colorado Brewing Systems,80524,CO
6723,Breckenridge,39.510784,-106.052587,Breckenridge Distillery,80424,CO
6724,Lafayette,40.41917304,-86.88997853,Lafayette Brewing Company,47901,IN
6725,Blountville,36.521293,-82.418674,Countryside Vineyards & Winery,37617,TN
6726,Deer Park,40.759666,-73.305824,Ripcord Window Tinting Solutions,11729,NY
6727,Rhinebeck,41.921279,-73.846127,Russell Family,12572,NY
6728,Chester,41.36228,-74.270966,Rushing Duck Brewing Co,10918,NY
6729,Syracuse,43.1158,-76.2631,Coca-Cola Bottling Co,13209,NY
6730,Syracuse,43.0897,-76.1031,Pepsi Bottling Group,13206,NY
6731,Syracuse,43.0539,-76.0984,Premier Beverage Llc,13224,NY
6732,Syracuse,43.0696,-76.0985,Eastwood Brewing Co,13206,NY
6733,Canastota,43.0756,-75.7541,Erie Canal Brewing Co,13032,NY
6734,Conesus,42.7399,-77.6228,Eagle Crest Vineyards Llc,14435,NY
6735,Rochester,43.1647,-77.6143,North American Breweries Inc,14605,NY
6736,Rochester,43.1647,-77.6143,High Falls Brewing Co Llc,14605,NY
6737,Canandaigua,42.8903,-77.3063,Reinvention Brewing LLC,14424,NY
6738,Ontario,43.2276,-77.2917,Rochester Coffee Brewing,14519,NY
6739,Placitas,35.326,-106.4338,Anasazi Fields Winery,87043,NM
6740,Ponderosa,35.6424,-106.6793,Ponderosa Valley Vineyard,87044,NM
6741,Albuquerque,35.119,-106.6223,Firkin Brewhouse & Grill,87107,NM
6742,Cheyenne,41.134275,-104.816652,That Homebrew Store,82001,WY
6743,Watertown,43.9688,-75.8322,Yellow Barn Winery,13601,NY
6744,Cleveland,41.4857,-81.7027,Market Garden Craft Brewery,44113,OH
6745,Cleveland,41.4242,-81.5009,Buckeye Brewing Co,44102,OH
6746,Las Vegas,36.0066,-115.1277,Stone Brewing Co,89148,NV
6747,Las Vegas,36.1389,-115.225,Bugsy Brewing Inc.,89146,NV
6748,Lakewood,41.4854,-81.8009,Rozi's Wine & Liquor House Inc,44107,OH
6749,Strongsville,41.3085,-81.8352,Kilbane's Beverage & Party Shp,44136,OH
6750,Cleveland,41.5018,-81.6649,B & A Variety Store,44115,OH
6751,Wickliffe,41.6219,-81.4752,Worden Road Mini Mart,44092,OH
6752,Greensburg,40.31236,-79.52569,All Saints Brewing Company,15601,PA
6753,Locke,42.6622,-76.393,Chateau Dusseau,13092,NY
6754,King Ferry,42.6503,-76.6344,King Ferry Winery,13081,NY
6755,Merrimack,42.8288,-71.4912,Anheuser-Busch Inc,3054,NH
6756,Nashua,42.7767,-71.5021,Agner & Wolf Brewery Corp,3063,NH
6757,Manchester,43.0112,-71.4489,To Share Brewing Co LLC,3104,NH
6758,Merrimack,42.8526,-71.4933,Able Ebenezer Brewing Co LLC,3054,NH
6759,Merrimack,42.8169,-71.5446,Molson Coors Brewing Co,3054,NH
6760,Manchester,42.9846,-71.4132,Candia Road Brewing Co,3109,NH
6761,Hillsborough,43.1417,-71.9158,Mash Note Beer Co LLC,3244,NH
6762,North Las Vegas,36.2442,-115.101,Seven Up Rc Bottling Co,89081,NV
6763,Tyler,32.437405,-95.199672,Icee Co.,75708,TX
6764,Ouray,38.023163,-107.67141,Silver Eagle Saloon,81427,CO
6765,Hollidaysburg,40.357787,-78.414862,Cove Beverage,16648,PA
6766,West Palm Beach,26.7986,-80.0673,Brew The Inner,33403,FL
6767,Boca Raton,26.4178,-80.0911,Dna Beverage Corp,33487,FL
6768,West Palm Beach,26.8145,-80.0797,Raw Brewing Co,33403,FL
6769,West Palm Beach,26.8145,-80.0797,One Kombucha-Raw Brewing Co,33403,FL
6770,Oxnard,34.2055,-119.1307,Tierra Sur At Herzog Wine Cellars,93030,CA
6771,Boca Raton,26.3502,-80.1568,Brickyard Microbrewery,33433,FL
6772,Las Vegas,36.169434,-115.14116,Banger Brewing,89101,NV
6773,Marietta,33.9519,-84.5518,Two Birds Taphouse,30064,GA
6774,Cumming,34.1819,-84.131,Jax Fine Wine & Spirits,30041,GA
6775,Wilmington,39.760542,-75.565553,Avenue Wines & Spirits,19806,DE
6776,Fort Collins,40.5888,-105.0625,Odell Brewing Company,80524,CO
6777,Fredonia,36.992,-112.5302,Border Store,86022,AZ
6778,Napa,38.3109,-122.2251,Farella Vineyard,94558,CA
6779,Yountville,38.4048,-122.3735,Dominus Estate,94599,CA
6780,Denver,39.6769,-105.0051,Del Norte Brewing Co,80223,CO
6781,Boulder,40.0597,-105.2055,Tea Spot,80301,CO
6782,Golden,39.7826,-105.1779,Coors Tek Inc,80403,CO
6783,Colorado Springs,38.828,-104.8226,Iron Bird Brewing Co,80903,CO
6784,Fort Collins,40.5529,-105.1162,Intersect Brewing,80526,CO
6785,Miami Beach,25.8886,-80.1247,Calypso,33154,FL
6786,Shandon,35.6292,-120.3723,Svp Winery,93461,CA
6787,Tampa,27.8615,-82.5271,Black Girls Brew,33616,FL
6788,Dunedin,28.014,-82.7896,Dunedin House of Beer,34698,FL
6789,Vista,33.1482,-117.218,Booze Brothers,92081,CA
6790,Phoenix,33.4525,-112.1133,Old World Brewery Inc,85009,AZ
6791,Carlsbad,33.1592,-117.3455,Tall-Boy Brewing Co,92008,CA
6792,Peoria,33.6734,-112.2455,Peoria Artisan Brewery,85382,AZ
6793,San Ramon,37.7789,-121.963,Schubros Brewery Llc,94583,CA
6794,El Dorado Hills,38.7103,-121.0865,M R A Z Brewing Co,95762,CA
6795,Denver,39.7545,-104.9704,Zephyr Brewing Co,80205,CO
6796,Dania,26.048,-80.1436,3 Sons Brewing Co LLC,33004,FL
6797,Azusa,34.1401,-117.925,Lagunitas Brewing Co,91702,CA
6798,Petaluma,38.2529,-122.63,Sonoma Springs Brewing Co,94954,CA
6799,Saint Helena,38.5015,-122.4165,Heitz Wine Cellar,94574,CA
6800,Somerset,38.6082,-120.6612,Windwalker Vineyards & Winery,95684,CA
6801,Miami,25.8262,-80.1917,Churchill's Pub,33137,FL
6802,Julian,33.0852,-116.5105,Orfila Tasting Room,92036,CA
6803,Berkeley,37.8603,-122.2929,Bison Brewing Co,94710,CA
6804,Louisville,39.9607,-105.1201,Crystal Springs Brewing Co,80027,CO
6805,Green Bay,44.50455199,-87.97826497,Stillmank Brewing Co,54302,WI
6806,Portland,43.66532,-70.25696,Rising Tide Brewing Company,4101,ME
6807,Longmont,40.2395,-105.0816,Coors Grain Co,80504,CO
6808,Richardson,32.954896,-96.768647,Homebrew Headquarters,75080,TX
6809,Fort Collins,40.58942667,-105.0459898,Horse & Dragon Brewing Company,80524,CO
6810,Napa,38.4198,-122.3196,Quixote Winery,94558,CA
6811,Fort Collins,40.5873,-105.0764,Coopersmith's Pub & Brewery,80524,CO
6812,Englewood,39.6654,-105.0155,Dr Pepper Snapple Group,80110,CO
6813,Denver,39.7704,-104.9618,Coca-Cola Bottling Co.,80205,CO
6814,Scottsdale,33.6721,-111.8905,Zona Brewing Co,85255,AZ
6815,Tampa,27.95607195,-82.43028689,Coppertail Brewing Company,33605,FL
6816,Colorado Springs,38.8361,-104.7621,Kevin Balty Kraft Beers LLC,80909,CO
6817,Saint Helena,38.5011,-122.4642,Constellation Wines,94574,CA
6818,Boulder,40.0732,-105.201,New Planet Beer Co,80301,CO
6819,Louisville,39.978,-105.1321,Twelve Degree Brewing,80027,CO
6820,Goodyear,33.4644,-112.3903,Bevmo,85395,AZ
6821,Mc Henry,39.56439227,-79.3813482,Mountain State Brewing Co.,21541,MD
6822,Aurora,39.653,-104.8119,Dry Dock Brewing Co - South Dock,80014,CO
6823,Gilbert,33.3211,-111.7838,12 West Brewing Co LLC,85296,AZ
6824,Clearwater,28.0203,-82.7153,Hop Stop Brewery LLC,33761,FL
6825,Garden Grove,33.7663,-117.9227,Soda Shop,92843,CA
6826,Tallahassee,30.4565,-84.2817,Ology Brewing Co LLC,32303,FL
6827,Atlanta,33.7725,-84.3791,Torched Hop Brewery Company,30308,GA
6828,Houston,29.770344,-95.599036,Kroger,77079,TX
6829,Marietta,34.0664,-84.5187,Arylessence Inc,30066,GA
6830,Grand Junction,39.0685,-108.5877,Pepsi-Cola Bottling Co,81507,CO
6831,Atlanta,33.7785,-84.4107,5 Seasons Brewery,30318,GA
6832,Atlanta,33.7713,-84.3973,Coca-Cola North America,30313,GA
6833,Sevierville,35.8265125,-83.57821226,Apple Barn Winery,37862,TN
6834,Gainesville,38.7875,-77.6064,BJ's Restaurant and Brewhouse,20155,VA
6835,Sylva,35.374024,-83.220286,Innovation Brewing,28779,NC
6836,Daytona Beach,29.17879403,-81.08167731,BJ's Restaurant and Brewhouse,32114,FL
6837,San Luis Obispo,35.2524,-120.6878,BevMo!,93405,CA
6838,Auburn,38.9098,-121.0771,Brewing Crooked Lane,95603,CA
6839,Saint Helena,38.4646,-122.4227,Mac Auley Vineyards,94574,CA
6840,Sacramento,38.5658,-121.4947,Urban Roots Brewery,95818,CA
6841,Paso Robles,35.6222,-120.6885,Anglim Winery,93446,CA
6842,Saint Helena,38.5036,-122.4682,Jaffe Estate Wines,94574,CA
6843,Grover Beach,35.1197,-120.6087,Manrock Brewing Co,93433,CA
6844,Tampa,27.9596,-82.5099,Oskar Blues Brewery LLC,33607,FL
6845,Boulder,40.0202,-105.2514,Twisted Pine Brewing Co,80301,CO
6846,Somerset,38.6065,-120.6464,Colibri Ridge Winery and Vineyard,95684,CA
6847,Fair Oaks,38.6413,-121.2703,Fair Oaks Brew Haus & Supply,95628,CA
6848,Saint Louis,38.650701,-90.189122,Louis Maull Co.,63102,MO
6849,Chicago,41.935438,-87.683255,Nfc Co,60618,IL
6850,Chicago,41.85187661,-87.61266212,Starbucks,60616,IL
6851,Caldwell,43.559086,-116.768875,Hells Canyon Winery,83607,ID
6852,Orlando,28.5971,-81.2184,Tilted Kilt Pub & Eatery,32817,FL
6853,Colorado Springs,38.8713,-104.8229,Goat Patch Brewing Co,80907,CO
6854,Tempe,33.4225,-111.9042,Sleepy Dog Brewery,85281,AZ
6855,Lafayette,39.9982,-105.088,Odd 13 Brewing INC,80026,CO
6856,Orlando,28.3847,-81.4993,Sea Dog Brewing Co,32836,FL
6857,Lodi,38.1151,-121.3047,Bevmo!,95242,CA
6858,San Luis Obispo,35.2828,-120.6596,Kynsi Winery,93401,CA
6859,Napa,38.3195,-122.2267,Black Coyote Chateau Llc,94558,CA
6860,San Luis Obispo,35.2654,-120.6713,Higuera Brew LLC,93401,CA
6861,Miami,25.8099,-80.1909,305 Brews,33137,FL
6862,Longmont,40.1643,-105.1024,Longmont Brew,80501,CO
6863,Nederland,39.9607,-105.5097,Very Nice Brewing Co,80466,CO
6864,Sanford,28.8116,-81.2687,Deviant Wolfe Brewing LLC,32771,FL
6865,Boulder,40.0201,-105.2183,Upslope Brewing Co,80301,CO
6866,Idaho Springs,39.7418,-105.5178,Tommyknocker Brewery & Pub,80452,CO
6867,Denver,39.7401,-104.9748,Alpine Dog Brewery,80218,CO
6868,Saint Petersburg,27.8167,-82.756,Total Wine & More,33709,FL
6869,Tampa,28.0546,-82.3993,Aspirations Winery,33617,FL
6870,Lodi,38.0902,-121.3007,Borra Vineyards,95242,CA
6871,Ripon,37.7555,-121.079,Mc Manis Family Vineyards,95366,CA
6872,San Luis Obispo,35.2618,-120.6455,Bang The Drum Brewery,93401,CA
6873,Elk Grove,38.4089,-121.4178,Juice It Up,95757,CA
6874,Cupertino,37.2958,-122.1207,Fellom Ranch Vineyards,95014,CA
6875,Boulder,40.0242,-105.2537,Ace Wine & Spirts,80301,CO
6876,Fort Collins,40.5863,-105.0758,Equinox Brewing Co,80524,CO
6877,Colorado Springs,38.898,-104.8418,Red Leg Brewing Co,80907,CO
6878,Sanford,28.8107,-81.2681,Palate Coffee Brewery,32771,FL
6879,Boise,43.611647,-116.202422,Bogus Brewing Inc,83702,ID
6880,Rose Hill,34.8305,-78.0243,Duplin Wine Cellars,28458,NC
6881,Missoula,46.8399,-114.033,Great Burn Brewing,59801,MT
6882,Billings,45.7828,-108.5015,Carters Brewing,59101,MT
6883,Springfield,43.293,-72.5291,Vermont Brewers Assoc,5156,VT
6884,Hickory,35.7326,-81.3405,Olde Hickory Brewery,28602,NC
6885,La Crosse,43.8126,-91.2541,Turtle Stack Brewery LLC,54601,WI
6886,Billings,45.7837,-108.5733,City Brew,59102,MT
6887,Asheville,35.5952,-82.5522,Biltmore Estate,28801,NC
6888,Bozeman,45.6962,-111.0315,Coca-Cola Bottling Co,59715,MT
6889,Rocheport,38.9714,-92.5481,Les Bourgeois Vineyards,65279,MO
6890,Hickory,35.7533,-81.3727,Pepsi Bottling Group,28601,NC
6891,Concord,43.2071,-71.5922,Ecologic Cartridge Co,3301,NH
6892,Concord,43.206,-71.5348,Concord Craft Brewing Company,3301,NH
6893,Belgrade,45.775,-111.1784,Bar 3 Bar Bq,59714,MT
6894,Holderness,43.759,-71.6009,Squam Brewing Co,3245,NH
6895,Mount Vernon,48.43158603,-122.3701577,North Sound Brewing Co.,98273,WA
6896,Belgrade,45.7762,-111.1771,Madison River Brewing Co,59714,MT
6897,Lowell,42.6506466,-71.316584,Lowell Beer Works,1854,MA
6898,Merchantville,39.95193,-75.0482,Canal's Liquor Store,8109,NJ
6899,Pompano Beach,26.2696,-80.1558,Bangin' Banjo Brewing Company,33069,FL
6900,Port Saint Lucie,27.3058,-80.3076,Side Door Brewing Co,34952,FL
6901,Estero,26.4288,-81.8091,Corkscrew Winery & The Wine Shoppe Co.,33928,FL
6902,Orange Park,30.1885,-81.7395,Pinglehead Brewing Co,32073,FL
6903,Pompano Beach,26.2237,-80.1253,Franco's Cocktail Mixes,33060,FL
6904,Chattanooga,35.054,-85.3105,Rhythm & Brews,37402,TN
6905,Fort Myers,26.6272,-81.8816,Hanger 41 Brew Club Inc,33901,FL
6906,Fort Lauderdale,26.0576,-80.2701,Johnnies Bar & Grill,33328,FL
6907,Melbourne,28.0983,-80.6728,Lost Shirt Brewing Co,32904,FL
6908,Jacksonville,30.3107,-81.6543,Aardwolf Brewing Co LLC,32207,FL
6909,Fort Myers,26.6008,-81.8719,Bury Me Brewing LLC,33901,FL
6910,Cape Coral,26.6608,-81.9549,Brew-Bev,33909,FL
6911,Chattanooga,35.0076,-85.3278,Moccasin Bend Brewing Co,37409,TN
6912,Port Saint Lucie,27.2681,-80.4097,Rainforest Bean & Brew,34953,FL
6913,Cocoa Beach,28.3213,-80.6092,Cocoa Beach Brewing Co.,32931,FL
6914,Stuart,27.1555,-80.2429,Kendall Jackson Intl,34997,FL
6915,Cocoa,28.4048,-80.7473,Sea Cow Brewing Co LLC,32926,FL
6916,Cape Coral,26.5612,-82.0093,Dublin Ale House Pub,33914,FL
6917,Port Saint Lucie,27.2216,-80.3783,Cold Brew Cuban LLC,34953,FL
6918,Los Angeles,34.0323,-118.3674,Felbro Food Products,90016,CA
6919,Malibu,34.0936,-118.823845,Malibu Wines,90265,CA
6920,Lodi,38.104,-121.1776,Omega Vineyards Winery,95240,CA
6921,Hopland,38.973,-123.1164,Duncan Peak Vineyards,95449,CA
6922,Santa Monica,34.0198,-118.4974,Learn About Wine,90403,CA
6923,Boonville,39.0005,-123.3556,Anderson Valley Brewing Co,95415,CA
6924,Palo Alto,37.4433,-122.161,Gordon Biersch Brewery Restaurant,94301,CA
6925,Morro Bay,35.3659,-120.8536,Libertine Brewing Co,93442,CA
6926,Paso Robles,35.6422,-120.8715,Tolo Cellars,93446,CA
6927,Little Rock,34.7477,-92.265,Damgoode Pies,72201,AR
6928,Paso Robles,35.6048,-120.7158,Terry Hoage Vineyards,93446,CA
6929,Sunnyvale,37.3877,-121.9925,Faultline Brewing Co,94085,CA
6930,Lodi,38.1367,-121.2418,Oak Ridge Winery Llc,95240,CA
6931,Tucson,32.2213,-110.9681,Pueblo Vida Brewing,85701,AZ
6932,Cupertino,37.2982,-122.1168,Ridge Vineyards,95014,CA
6933,Trinidad,37.2975,-121.8393,Coca-Cola Bottling Co.,81082,CO
6934,Paso Robles,35.6501,-120.8065,Adelaida Cellars Inc,93446,CA
6935,Sacramento,38.4892,-121.395,Frasinetti's Winery & Rstrnt,95828,CA
6936,Rocklin,38.8035,-121.2728,California Elite Concierge,95765,CA
