,PostalCode,Median_Income,Population,Median_age,Keydemo_per
17983,8016,77281.0,33259,40.0,0.1806428335187468
17984,8019,98500.0,1119,36.1,0.1849865951742627
17985,8020,94297.0,2709,55.5,0.1642672572905131
17986,8021,53799.0,44369,37.1,0.2238950618675201
17987,8022,95917.0,9004,51.8,0.1312749888938249
17988,8023,28988.0,285,49.3,0.0842105263157894
17989,8026,85625.0,2163,44.9,0.1382339343504392
17990,8027,73083.0,4831,44.7,0.1498654522873111
17991,8028,72313.0,21018,29.0,0.2945094680749833
17992,8029,66974.0,4871,42.9,0.2375282282898788
17993,8030,60371.0,13252,35.6,0.2117416239058255
17994,8031,59646.0,11398,41.7,0.1810844007720652
17995,8033,124375.0,15902,41.8,0.1438183876241982
17996,8034,95012.0,17967,42.5,0.1788278510602771
17997,8035,99375.0,7656,43.1,0.1721525600835945
17998,8036,108521.0,5917,46.6,0.1333446003042082
17999,8037,76073.0,23765,42.8,0.1613717652009257
18000,8038,84583.0,107,41.6,0.0654205607476635
18001,8039,,182,25.8,0.1648351648351648
18002,8041,119643.0,959,46.9,0.0834202294056308
18003,8042,157981.0,214,35.7,0.1214953271028037
18004,8043,98888.0,29218,44.3,0.1647956738996509
18005,8045,63850.0,2725,47.4,0.1864220183486238
18006,8046,75382.0,31654,41.7,0.1935616351803879
18007,8048,88397.0,12195,42.9,0.1671176711767117
18008,8049,62988.0,5335,36.6,0.2322399250234302
18009,8050,82748.0,25278,45.1,0.1678139093282696
18010,8051,78846.0,10306,40.6,0.1821269163594022
18011,8052,61335.0,18642,38.8,0.2442870936594786
18012,8053,100720.0,45135,42.2,0.189498172150216
18013,8054,94832.0,41422,43.8,0.1665057215972188
18014,8055,123132.0,27322,46.1,0.1219530049044725
18015,8056,158750.0,4841,41.1,0.0964676719686015
18016,8057,148233.0,20660,43.7,0.13262342691190698
18017,8059,76708.0,5597,38.6,0.2410219760586028
18018,8060,91616.0,24353,38.8,0.206586457520634
18019,8061,150303.0,2980,32.9,0.1761744966442953
18020,8062,140609.0,16194,40.0,0.1538224033592688
18021,8063,65699.0,3042,39.8,0.1834319526627219
18022,8064,,206,76.2,0.0
18023,8065,72578.0,7189,39.9,0.2309083321741549
18024,8066,51647.0,8402,40.5,0.2012616043799095
18025,8067,87188.0,1636,38.8,0.1754278728606357
18026,8068,61551.0,7223,39.4,0.2489270386266094
18027,8069,51303.0,12491,37.7,0.2035865823392842
18028,8070,69035.0,12330,44.7,0.1728304947283049
18029,8071,77465.0,9419,42.3,0.1971546873341119
18030,8072,73194.0,251,43.0,0.0239043824701195
18031,8073,,175,44.9,0.0
18032,8074,,15,,0.0
18033,8075,77750.0,28663,40.4,0.19764155880403306
18034,8077,109068.0,19121,43.5,0.1639558600491606
18035,8078,67263.0,8318,36.4,0.2512623226737196
18036,8079,45889.0,10030,38.8,0.1696909272183449
18037,8080,103247.0,37532,43.1,0.1728391772354257
18038,8081,89201.0,50067,37.4,0.2031278087362933
18039,8083,76433.0,9489,43.1,0.2085572768468753
18040,8084,79677.0,6971,39.5,0.2091522019796299
18041,8085,126956.0,20908,37.7,0.1445379758943945
18042,8086,75326.0,7642,45.3,0.1647474483119602
18043,8087,66410.0,24994,50.5,0.1483155957429783
18044,8088,83160.0,23936,49.6,0.1366978609625668
18045,8089,65577.0,4012,47.6,0.1435692921236291
18046,8090,96015.0,8087,41.9,0.2212192407567701
18047,8091,67654.0,5553,42.2,0.19250855393481
18048,8092,73542.0,3393,48.0,0.1735926908340701
18049,8093,58365.0,9310,38.6,0.23157894736842105
18050,8094,82220.0,40347,40.9,0.1719334770862765
18051,8095,,39,,0.5641025641025641
18052,8096,70780.0,35190,41.7,0.1869281045751634
18053,8097,90333.0,3329,39.9,0.1826374286572544
18054,8098,92750.0,9013,43.9,0.1695328969266614
18055,8102,21138.0,7639,27.9,0.2738578347951302
18056,8103,27057.0,14885,31.9,0.2421229425596237
18057,8104,23617.0,21936,31.3,0.1939277899343544
18058,8105,33353.0,27933,30.6,0.2205276912612322
18059,8106,82295.0,9515,41.9,0.1945349448239621
18060,8107,58555.0,13116,39.3,0.2229338212869777
18061,8108,97279.0,18333,42.9,0.1903670975835924
18062,8109,70153.0,22235,40.5,0.1853384304025185
18063,8110,63664.0,18753,33.7,0.2054071348584226
18064,8201,62063.0,10012,41.7,0.21444266879744295
18065,8202,87604.0,1527,66.2,0.0648330058939096
18066,8203,72372.0,8832,56.0,0.1454936594202898
18067,8204,71340.0,18505,46.9,0.1899486625236422
18068,8205,70966.0,26507,45.7,0.1953823518315916
18069,8210,71655.0,16298,45.0,0.1854215241133881
18070,8212,62500.0,176,71.3,0.0056818181818181
18071,8215,67403.0,14155,42.6,0.2013422818791946
18072,8217,,85,54.4,0.0
18073,8221,109013.0,6742,47.8,0.1133194897656481
18074,8223,78587.0,4254,47.8,0.1520921485660555
18075,8224,82768.0,549,40.6,0.1202185792349726
18076,8225,87156.0,8153,44.5,0.1345516987611922
18077,8226,81076.0,11132,56.9,0.1021379805964786
18078,8230,95083.0,5449,41.0,0.1545237658285924
18079,8232,40964.0,19426,36.6,0.192113662102337
18080,8234,81681.0,41667,39.0,0.1758945928432572
18081,8240,,2404,20.3,0.5761231281198004
18082,8241,114167.0,1099,48.0,0.1419472247497725
18083,8242,67206.0,3137,41.6,0.1310168951227287
18084,8243,73403.0,2147,62.9,0.0549604098742431
18085,8244,61319.0,10394,42.6,0.186165095247258
18086,8246,,106,78.8,0.0
18087,8247,99063.0,939,66.3,0.0915867944621938
18088,8248,,171,62.0,0.3684210526315789
18089,8251,56545.0,9228,46.0,0.1819462505418292
18090,8260,50911.0,12630,54.7,0.1307205067300079
18091,8270,65000.0,8063,41.7,0.1773533424283765
18092,8302,51161.0,45056,34.4,0.2178844105113636
18093,8310,53885.0,1315,59.4,0.1422053231939163
18094,8311,64531.0,2251,34.4,0.1941359395824078
18095,8312,68398.0,8366,42.7,0.2075065742290222
18096,8314,78796.0,2908,38.2,0.3455983493810178
18097,8316,67688.0,286,39.4,0.1573426573426573
18098,8317,81414.0,1636,43.2,0.1185819070904645
18099,8318,85279.0,12087,45.7,0.1725821130139819
18100,8319,100682.0,1171,46.6,0.1844577284372331
18101,8320,,1043,39.2,0.3441994247363374
18102,8321,26250.0,123,66.3,0.1219512195121951
18103,8322,87530.0,10902,41.5,0.1756558429645936
18104,8323,77054.0,599,44.9,0.1419031719532554
18105,8324,123158.0,277,54.2,0.1046931407942238
18106,8326,63802.0,1322,34.3,0.264750378214826
18107,8327,,3118,39.6,0.3396407953816549
18108,8328,65227.0,1301,36.6,0.2674865488086088
18109,8329,67188.0,345,60.2,0.0
18110,8330,70231.0,27552,39.8,0.1869192799070848
18111,8332,57265.0,35414,39.6,0.1787711074716214
18112,8340,75042.0,1327,34.7,0.199698568198945
18113,8341,33750.0,2390,41.5,0.2096234309623431
18114,8343,104722.0,5331,45.5,0.1404989682986306
18115,8344,71321.0,4514,45.9,0.1575099689853788
18116,8345,59583.0,591,44.9,0.1472081218274111
18117,8346,80169.0,942,29.0,0.2845010615711252
18118,8348,83750.0,155,33.6,0.4838709677419355
18119,8349,48438.0,1695,46.8,0.1722713864306784
18120,8350,71000.0,699,32.8,0.2703862660944206
18121,8352,83833.0,563,30.6,0.3676731793960923
18122,8353,63125.0,399,40.8,0.1904761904761904
18123,8360,50775.0,41906,36.1,0.2139073163747434
18124,8361,78340.0,18472,43.5,0.1569943698570809
18125,8401,29232.0,37999,36.4,0.2190320797915734
18126,8402,83045.0,5997,58.3,0.1158912789728197
18127,8403,124643.0,981,64.0,0.056065239551478
18128,8406,59219.0,10095,53.3,0.1548291233283804
18129,8501,117750.0,6226,45.8,0.1249598458079023
18130,8502,201406.0,11275,41.4,0.1160975609756097
18131,8505,93795.0,17575,42.3,0.1823044096728307
18132,8510,153194.0,5692,46.7,0.1797259311314125
18133,8511,80750.0,1005,40.3,0.2109452736318408
18134,8512,90389.0,10819,43.1,0.1365190867917552
18135,8514,100781.0,4804,49.2,0.1086594504579517
18136,8515,146719.0,6432,34.9,0.2145522388059701
18137,8518,64767.0,5402,42.5,0.2045538689374305
18138,8520,93419.0,26861,39.1,0.1893079185436134
18139,8525,116691.0,4933,45.3,0.1532535982160957
18140,8527,94959.0,56630,42.2,0.1751368532579904
18141,8528,,157,41.2,0.2738853503184713
18142,8530,95341.0,7496,47.0,0.1610192102454642
18143,8533,104917.0,6671,39.8,0.1494528556438315
18144,8534,138073.0,12759,46.4,0.0865271573007289
18145,8535,177431.0,4754,43.9,0.1470340765671013
18146,8536,111258.0,19691,36.1,0.2217764460921233
18147,8540,144204.0,48672,40.8,0.1786653517422748
18148,8542,81211.0,5840,27.5,0.3652397260273972
18149,8550,192231.0,19277,45.0,0.1008455672563158
18150,8551,139609.0,5347,45.9,0.1410136525154292
18151,8553,111688.0,636,47.4,0.1179245283018868
18152,8554,85725.0,4123,37.8,0.2185301964588891
18153,8555,105556.0,851,42.3,0.1316098707403055
18154,8558,210682.0,7684,45.2,0.0908381051535658
18155,8559,115182.0,5307,52.5,0.1232334652345958
18156,8560,110038.0,3695,52.5,0.1374830852503382
18157,8561,128289.0,325,38.1,0.1292307692307692
18158,8562,62200.0,4717,36.2,0.1984312062751749
18159,8608,14886.0,889,51.2,0.155230596175478
18160,8609,34602.0,12562,34.2,0.2472536220347078
18161,8610,64743.0,30842,37.4,0.2244990597237533
18162,8611,37482.0,26744,32.4,0.2359407717618905
18163,8618,40797.0,39283,32.2,0.2274266222029885
18164,8619,83612.0,21560,43.8,0.2029684601113172
18165,8620,94807.0,11623,40.4,0.2637873182483007
18166,8628,95417.0,8809,44.4,0.2083096832784652
18167,8629,63094.0,13942,33.7,0.2531917945775355
18168,8638,54710.0,22339,38.4,0.2152737365146157
18169,8640,72031.0,7668,33.9,0.3738914971309337
18170,8641,67500.0,4248,23.1,0.4088983050847458
18171,8648,100930.0,31361,40.5,0.2150441631325531
18172,8690,100650.0,18349,46.9,0.1716714807346449
18173,8691,133960.0,16850,44.7,0.130860534124629
18174,8701,52148.0,102466,19.3,0.1902972693381219
18175,8720,108750.0,808,51.4,0.1695544554455445
18176,8721,88039.0,21074,40.3,0.1848723545601214
18177,8722,79777.0,11226,35.8,0.2088900766078745
18178,8723,76242.0,32846,44.2,0.1626986543262497
18179,8724,79656.0,41293,44.6,0.1890877388419344
18180,8730,140221.0,4726,47.3,0.1057977147693609
18181,8731,82907.0,19968,42.8,0.1897536057692307
18182,8732,97059.0,1421,50.3,0.1611541168191414
18183,8733,68586.0,2756,37.1,0.1814223512336719
18184,8734,87868.0,8836,46.2,0.1578768673607967
18185,8735,77283.0,3911,62.8,0.0830989516747634
18186,8736,127385.0,13150,46.5,0.1735361216730038
18187,8738,99444.0,1242,66.0,0.1191626409017713
18188,8740,57426.0,1601,43.5,0.2004996876951905
18189,8741,94402.0,2613,50.5,0.107539226942212
18190,8742,99316.0,24430,45.0,0.1789193614408514
18191,8750,131949.0,3017,56.4,0.0583360954590653
18192,8751,78648.0,4474,41.1,0.1486365668305766
18193,8752,71797.0,2070,58.1,0.1594202898550724
18194,8753,82858.0,63415,40.6,0.1851139320350074
18195,8755,70419.0,25928,47.3,0.1469839555692687
18196,8757,46107.0,33737,62.8,0.1192459317663099
18197,8758,69954.0,7731,58.6,0.1430604061570301
18198,8759,39900.0,33180,69.0,0.0587402049427365
18199,8801,127130.0,8504,30.3,0.2749294449670743
18200,8802,132281.0,3963,43.3,0.1566994700984103
18201,8804,102609.0,2541,43.7,0.1692247146792601
18202,8805,72287.0,12253,34.8,0.2398596262139884
18203,8807,131955.0,38136,42.8,0.1514054961191525
18204,8808,73459.0,133,55.7,0.0
18205,8809,102760.0,6446,40.7,0.1945392491467577
18206,8810,128990.0,9507,39.5,0.1592510781529399
18207,8812,99648.0,14223,38.9,0.1641004007593334
18208,8816,115029.0,46697,44.8,0.14065143371094502
18209,8817,93571.0,45204,37.4,0.2066631271568887
18210,8820,132451.0,38507,42.5,0.1309372321915496
18211,8821,56313.0,436,48.8,0.1261467889908256
18212,8822,115981.0,29868,44.5,0.1410204901566894
18213,8823,103938.0,9117,38.6,0.2153120544038609
18214,8824,147109.0,12077,43.9,0.1431646932185145
18215,8825,108189.0,4384,49.4,0.1441605839416058
18216,8826,107669.0,5060,46.9,0.175494071146245
18217,8827,105031.0,4159,49.1,0.1493147391199807
18218,8828,93056.0,2475,41.6,0.1903030303030303
18219,8829,96272.0,3515,44.8,0.1590327169274537
18220,8830,95430.0,17784,43.4,0.18252361673414305
18221,8831,89331.0,50944,53.3,0.0856038002512562
18222,8832,65761.0,3152,30.1,0.3248730964467005
18223,8833,130694.0,7984,49.2,0.1291332665330661
18224,8835,69625.0,10230,37.3,0.1913000977517106
18225,8836,169583.0,3776,44.5,0.0958686440677966
18226,8837,87738.0,16674,38.9,0.2147055295669905
18227,8840,126671.0,16594,41.2,0.1594552247800409
18228,8844,129857.0,39604,41.3,0.1679375820624179
18229,8846,75460.0,13662,40.7,0.1750841750841751
18230,8848,109904.0,8463,47.8,0.141202883138367
18231,8850,109135.0,8373,42.1,0.130896930610295
18232,8852,107061.0,18368,38.7,0.1567399825783972
18233,8853,156058.0,4836,47.3,0.1263440860215053
18234,8854,100034.0,56946,32.5,0.2858497523970077
18235,8857,95930.0,39713,42.4,0.1795633671593684
18236,8858,,111,56.5,0.0
18237,8859,82388.0,22884,38.9,0.1972120258696032
18238,8861,53471.0,53538,33.6,0.222384101012365
18239,8863,91272.0,12094,37.4,0.2368943277658343
18240,8865,70334.0,28986,43.2,0.1729800593389912
18241,8867,125354.0,5204,46.3,0.1370099923136049
18242,8869,79362.0,7865,43.9,0.196821360457724
18243,8872,79597.0,19852,38.3,0.2181140439250453
18244,8873,89784.0,54148,41.4,0.1988623771884465
18245,8876,99755.0,22257,38.0,0.2197960192299052
18246,8879,71982.0,23064,41.0,0.1770724939299341
18247,8880,85223.0,4534,36.6,0.2218791354212616
18248,8882,77996.0,15924,37.4,0.2162145189650841
18249,8884,80074.0,8269,44.3,0.1390736485669367
18250,8886,109698.0,7121,43.0,0.1502597949726162
18251,8887,97688.0,1049,47.0,0.1315538608198284
18252,8889,128413.0,10750,50.3,0.12586046511627902
18253,8890,,17,,0.0
18254,8901,43783.0,57572,23.0,0.3667755158757729
18255,8902,96389.0,40985,37.2,0.198462852263023
18256,8904,81402.0,13883,35.3,0.2730677807390333
18257,87001,40093.0,3639,33.7,0.2025281670788678
18258,87002,42925.0,21993,40.9,0.1798754149047424
18259,87004,46026.0,11673,42.2,0.2129701019446586
18260,87005,9076.0,219,63.3,0.0
18261,87006,55543.0,1549,45.5,0.0529373789541639
18262,87007,28906.0,1020,41.9,0.096078431372549
18263,87008,87255.0,2464,53.5,0.0868506493506493
18264,87010,50375.0,1059,59.8,0.137865911237016
18265,87011,45313.0,48,67.5,0.0
18266,87012,61667.0,226,44.2,0.1194690265486725
18267,87013,27106.0,5556,36.6,0.1817854571634269
18268,87014,41034.0,613,57.6,0.1370309951060359
18269,87015,59739.0,13399,46.2,0.1423986864691395
18270,87016,35383.0,3184,44.0,0.2082286432160804
18271,87017,,322,58.1,0.2453416149068323
18272,87018,15469.0,589,28.6,0.3039049235993208
18273,87020,39706.0,11069,37.8,0.2001084108772246
18274,87021,46321.0,3421,33.9,0.2712657117801812
18275,87022,35147.0,778,39.6,0.2005141388174807
18276,87023,34464.0,529,48.2,0.1701323251417769
18277,87024,41681.0,2334,30.0,0.2313624678663239
18278,87025,72083.0,1242,59.1,0.0225442834138486
18279,87026,34605.0,4090,34.4,0.23276283618581894
18280,87027,,341,36.9,0.2258064516129032
18281,87028,40081.0,612,61.1,0.0
18282,87029,26042.0,276,61.4,0.0
18283,87031,51570.0,44364,37.2,0.1910107294202506
18284,87032,,253,24.4,0.4545454545454545
18285,87034,46625.0,1821,39.9,0.1630971993410214
18286,87035,35424.0,7512,42.3,0.1598775292864749
18287,87036,50855.0,1548,49.6,0.1253229974160206
18288,87037,19500.0,537,39.6,0.1582867783985102
18289,87038,37778.0,710,27.9,0.30422535211267604
18290,87040,26094.0,432,40.9,0.2361111111111111
18291,87041,37955.0,874,30.0,0.1945080091533181
18292,87042,51118.0,3576,45.0,0.1409395973154362
18293,87043,80224.0,4686,61.8,0.046521553563807
18294,87044,,255,46.3,0.1647058823529411
18295,87045,23182.0,1572,39.8,0.1844783715012722
18296,87046,,230,38.5,0.1130434782608695
18297,87047,96203.0,4665,50.3,0.0743837084673097
18298,87048,85774.0,9072,55.1,0.0790343915343915
18299,87049,53125.0,1600,26.3,0.23375
18300,87051,67125.0,1413,35.3,0.2561924982307147
18301,87052,34735.0,2858,30.7,0.2358292512246326
18302,87053,32361.0,1405,31.8,0.2398576512455516
18303,87056,58929.0,1063,52.8,0.1166509877704609
18304,87059,75723.0,10488,53.9,0.115465293668955
18305,87061,24804.0,320,67.4,0.353125
18306,87062,37333.0,1621,30.7,0.1616286243059839
18307,87063,30250.0,252,28.9,0.3571428571428571
18308,87064,10208.0,73,64.3,0.0
18309,87068,49548.0,4897,43.5,0.1413110067388197
18310,87070,,180,55.0,0.2222222222222222
18311,87072,42500.0,669,32.4,0.218236173393124
18312,87083,55568.0,487,61.6,0.0451745379876796
18313,87102,30366.0,19191,35.6,0.2960241780001042
18314,87104,48186.0,13534,41.2,0.2062952563913107
18315,87105,41046.0,58119,39.6,0.184844887214164
18316,87106,39822.0,26025,31.0,0.3514697406340057
18317,87107,49566.0,30831,42.3,0.21121598391229604
18318,87108,30195.0,37438,35.9,0.242881564186121
18319,87109,51796.0,38967,40.2,0.2413324094746837
18320,87110,52233.0,38495,42.0,0.2189115469541498
18321,87111,71239.0,57108,43.6,0.191374238285354
18322,87112,51904.0,42256,41.6,0.1923987126088602
18323,87113,78138.0,15712,36.7,0.1837449083503055
18324,87114,69202.0,68789,35.6,0.2061521464187588
18325,87116,62500.0,3919,24.1,0.4011227353916815
18326,87117,,370,21.5,0.8378378378378378
18327,87120,70983.0,63884,37.2,0.2127449752676726
18328,87121,44146.0,78276,30.0,0.2578951402728806
18329,87122,120325.0,18546,49.6,0.094575649735792
18330,87123,49742.0,44367,38.4,0.1998557486420087
18331,87124,60767.0,55173,40.1,0.1898029833433019
18332,87144,72542.0,43651,35.5,0.1835238597053904
18333,87301,47043.0,24592,31.9,0.2083604424202992
18334,87305,24447.0,3209,36.6,0.2231224680585852
18335,87310,30000.0,1081,31.9,0.2784458834412581
18336,87311,26591.0,4084,30.4,0.2301665034280117
18337,87312,23194.0,439,39.5,0.1685649202733485
18338,87313,36193.0,5967,32.6,0.2538964303670186
18339,87315,,190,62.2,0.2157894736842105
18340,87316,28958.0,1086,37.6,0.1850828729281768
18341,87317,53267.0,1778,35.8,0.2356580427446569
18342,87319,24279.0,2014,33.4,0.2641509433962264
18343,87320,25250.0,519,44.0,0.2042389210019267
18344,87321,30987.0,2431,44.1,0.1353352529823118
18345,87322,110585.0,276,24.0,0.0833333333333333
18346,87323,20137.0,4015,32.5,0.1967621419676214
18347,87325,36050.0,3110,35.9,0.2112540192926045
18348,87326,22137.0,1690,32.7,0.2538461538461538
18349,87327,38445.0,9002,33.0,0.2128415907576094
18350,87328,27171.0,2372,30.5,0.1838111298482293
18351,87347,64500.0,160,70.0,0.23125
18352,87357,24375.0,769,28.4,0.1976592977893368
18353,87364,19861.0,1026,38.4,0.2124756335282651
18354,87375,31726.0,3390,29.5,0.2253687315634218
18355,87401,49981.0,46614,32.8,0.2130261294889947
18356,87402,66288.0,10089,39.5,0.1580929725443552
18357,87410,50694.0,16766,38.6,0.2004652272456161
18358,87412,48919.0,1384,59.3,0.0491329479768786
18359,87413,52205.0,16917,34.8,0.1862623396583318
18360,87415,55598.0,1715,47.4,0.151603498542274
18361,87416,39426.0,5111,35.1,0.2019174329876736
18362,87417,53540.0,5704,32.0,0.1761921458625526
18363,87418,82031.0,986,48.5,0.1622718052738336
18364,87419,61042.0,359,54.1,0.0334261838440111
18365,87420,36856.0,12179,33.8,0.2220215124394449
18366,87421,56875.0,1626,43.2,0.1851168511685116
18367,87455,25074.0,1714,36.9,0.1989498249708284
18368,87461,24526.0,1384,34.8,0.2413294797687861
18369,87499,28333.0,482,37.9,0.2199170124481327
18370,87501,69917.0,15308,57.7,0.1319571465900182
18371,87505,61499.0,30502,50.2,0.1509409219067602
18372,87506,72149.0,13784,53.5,0.1253627394080093
18373,87507,54006.0,49451,36.9,0.1989241875796242
18374,87508,77000.0,19447,51.8,0.1540083303337275
18375,87510,48112.0,987,35.1,0.1003039513677811
18376,87511,44594.0,2328,26.8,0.2358247422680412
18377,87512,,66,,0.0
18378,87513,59524.0,884,51.4,0.0769230769230769
18379,87514,43178.0,894,49.5,0.1085011185682326
18380,87515,,337,44.1,0.2670623145400593
18381,87516,80917.0,149,41.8,0.1946308724832214
18382,87517,45677.0,340,48.9,0.0
18383,87519,31723.0,467,56.3,0.0
18384,87520,36287.0,1376,56.4,0.1475290697674418
18385,87521,16953.0,723,51.6,0.1410788381742738
18386,87522,44630.0,2715,41.8,0.1981583793738489
18387,87523,,704,42.8,0.1846590909090909
18388,87524,,92,,0.0
18389,87525,63036.0,56,61.0,0.0
18390,87527,,356,67.7,0.0
18391,87528,46597.0,3546,28.1,0.2078398195149464
18392,87529,46800.0,5116,53.2,0.125879593432369
18393,87530,29024.0,808,45.1,0.1039603960396039
18394,87531,,478,69.1,0.0
18395,87532,39057.0,18641,39.5,0.1676948661552491
18396,87533,25750.0,154,33.3,0.2077922077922078
18397,87535,45246.0,1258,58.1,0.1279809220985691
18398,87537,46055.0,2698,38.9,0.156412157153447
18399,87538,19760.0,425,47.5,0.0517647058823529
18400,87539,,25,,0.0
18401,87540,75114.0,792,59.3,0.1414141414141414
